graph_name;graph_size;graph_root;elapsed_time;implementation_type
graphs/graph_s6382_p40.grf;6382;741;0.764096;ST
graphs/graph_s6384_p40.grf;6384;1703;0.765434;ST
graphs/graph_s6386_p40.grf;6386;1677;0.776137;ST
graphs/graph_s6388_p40.grf;6388;17;0.776551;ST
graphs/graph_s638_p40.grf;638;560;0.004658;ST
graphs/graph_s6390_p40.grf;6390;240;0.769211;ST
graphs/graph_s6392_p40.grf;6392;3492;0.776088;ST
graphs/graph_s6394_p40.grf;6394;1980;0.765938;ST
graphs/graph_s6396_p40.grf;6396;3553;0.763035;ST
graphs/graph_s6398_p40.grf;6398;3867;0.757899;ST
graphs/graph_s6400_p40.grf;6400;556;0.785881;ST
graphs/graph_s6402_p40.grf;6402;3370;0.766827;ST
graphs/graph_s6404_p40.grf;6404;1985;0.762274;ST
graphs/graph_s6406_p40.grf;6406;882;0.787162;ST
graphs/graph_s6408_p40.grf;6408;568;0.813775;ST
graphs/graph_s640_p40.grf;640;396;0.009999;ST
graphs/graph_s6410_p40.grf;6410;4354;0.838200;ST
graphs/graph_s6412_p40.grf;6412;417;0.790150;ST
graphs/graph_s6414_p40.grf;6414;4433;0.767423;ST
graphs/graph_s6416_p40.grf;6416;3640;0.773247;ST
graphs/graph_s6418_p40.grf;6418;802;0.752732;ST
graphs/graph_s6420_p40.grf;6420;1668;0.820108;ST
graphs/graph_s6422_p40.grf;6422;2689;0.761260;ST
graphs/graph_s6424_p40.grf;6424;4601;0.754567;ST
graphs/graph_s6426_p40.grf;6426;4981;0.741276;ST
graphs/graph_s6428_p40.grf;6428;2437;0.780352;ST
graphs/graph_s642_p40.grf;642;528;0.017068;ST
graphs/graph_s6430_p40.grf;6430;464;0.748484;ST
graphs/graph_s6432_p40.grf;6432;5078;0.738760;ST
graphs/graph_s6434_p40.grf;6434;6310;0.737636;ST
graphs/graph_s6436_p40.grf;6436;2129;0.716143;ST
graphs/graph_s6438_p40.grf;6438;5160;0.743782;ST
graphs/graph_s6440_p40.grf;6440;3395;0.738396;ST
graphs/graph_s6442_p40.grf;6442;577;0.736046;ST
graphs/graph_s6444_p40.grf;6444;4460;0.720243;ST
graphs/graph_s6446_p40.grf;6446;1984;0.747082;ST
graphs/graph_s6448_p40.grf;6448;2722;0.728062;ST
graphs/graph_s644_p40.grf;644;149;0.004686;ST
graphs/graph_s6450_p40.grf;6450;4125;0.720593;ST
graphs/graph_s6452_p40.grf;6452;3176;0.722807;ST
graphs/graph_s6454_p40.grf;6454;2067;0.805523;ST
graphs/graph_s6456_p40.grf;6456;6129;0.758162;ST
graphs/graph_s6458_p40.grf;6458;5128;0.759552;ST
graphs/graph_s6460_p40.grf;6460;3508;0.743544;ST
graphs/graph_s6462_p40.grf;6462;5141;0.744545;ST
graphs/graph_s6464_p40.grf;6464;3352;0.747040;ST
graphs/graph_s6466_p40.grf;6466;6030;0.733904;ST
graphs/graph_s6468_p40.grf;6468;6067;0.735832;ST
graphs/graph_s646_p40.grf;646;627;0.004626;ST
graphs/graph_s6470_p40.grf;6470;441;0.753984;ST
graphs/graph_s6472_p40.grf;6472;160;0.740685;ST
graphs/graph_s6474_p40.grf;6474;4086;0.822206;ST
graphs/graph_s6476_p40.grf;6476;2833;0.799156;ST
graphs/graph_s6478_p40.grf;6478;5869;0.738738;ST
graphs/graph_s6480_p40.grf;6480;3526;0.790467;ST
graphs/graph_s6482_p40.grf;6482;2067;0.760238;ST
graphs/graph_s6484_p40.grf;6484;4927;0.758869;ST
graphs/graph_s6486_p40.grf;6486;957;0.746573;ST
graphs/graph_s6488_p40.grf;6488;5615;0.758923;ST
graphs/graph_s648_p40.grf;648;501;0.004784;ST
graphs/graph_s6490_p40.grf;6490;3569;0.764718;ST
graphs/graph_s6492_p40.grf;6492;1609;0.757858;ST
graphs/graph_s6494_p40.grf;6494;4789;0.779683;ST
graphs/graph_s6496_p40.grf;6496;4641;0.740016;ST
graphs/graph_s6498_p40.grf;6498;1009;0.746222;ST
graphs/graph_s64_p40.grf;64;45;0.000108;ST
graphs/graph_s6500_p40.grf;6500;2684;0.756612;ST
graphs/graph_s6502_p40.grf;6502;1098;0.756487;ST
graphs/graph_s6504_p40.grf;6504;5182;0.762575;ST
graphs/graph_s6506_p40.grf;6506;2051;0.756476;ST
graphs/graph_s6508_p40.grf;6508;4141;0.755382;ST
graphs/graph_s650_p40.grf;650;202;0.007249;ST
graphs/graph_s6510_p40.grf;6510;4892;0.758969;ST
graphs/graph_s6512_p40.grf;6512;719;0.759952;ST
graphs/graph_s6514_p40.grf;6514;2968;0.752874;ST
graphs/graph_s6516_p40.grf;6516;6425;0.751842;ST
graphs/graph_s6518_p40.grf;6518;3286;0.749039;ST
graphs/graph_s6520_p40.grf;6520;5049;0.758216;ST
graphs/graph_s6522_p40.grf;6522;154;0.751878;ST
graphs/graph_s6524_p40.grf;6524;574;0.755300;ST
graphs/graph_s6526_p40.grf;6526;4333;0.738382;ST
graphs/graph_s6528_p40.grf;6528;5995;0.773741;ST
graphs/graph_s652_p40.grf;652;313;0.006677;ST
graphs/graph_s6530_p40.grf;6530;442;0.784053;ST
graphs/graph_s6532_p40.grf;6532;493;0.751202;ST
graphs/graph_s6534_p40.grf;6534;2822;0.763235;ST
graphs/graph_s6536_p40.grf;6536;5434;0.745632;ST
graphs/graph_s6538_p40.grf;6538;6461;0.754113;ST
graphs/graph_s6540_p40.grf;6540;3625;0.778941;ST
graphs/graph_s6542_p40.grf;6542;5610;0.783571;ST
graphs/graph_s6544_p40.grf;6544;6316;0.816924;ST
graphs/graph_s6546_p40.grf;6546;5047;0.796801;ST
graphs/graph_s6548_p40.grf;6548;4073;0.752274;ST
graphs/graph_s654_p40.grf;654;229;0.004722;ST
graphs/graph_s6550_p40.grf;6550;4746;0.763199;ST
graphs/graph_s6552_p40.grf;6552;2866;0.746189;ST
graphs/graph_s6554_p40.grf;6554;878;0.749021;ST
graphs/graph_s6556_p40.grf;6556;3254;0.740990;ST
graphs/graph_s6558_p40.grf;6558;1404;0.755297;ST
graphs/graph_s6560_p40.grf;6560;3975;0.761048;ST
graphs/graph_s6562_p40.grf;6562;3427;0.791690;ST
graphs/graph_s6564_p40.grf;6564;5815;0.821410;ST
graphs/graph_s6566_p40.grf;6566;2141;0.779084;ST
graphs/graph_s6568_p40.grf;6568;6042;0.782291;ST
graphs/graph_s656_p40.grf;656;397;0.004659;ST
graphs/graph_s6570_p40.grf;6570;1764;0.772030;ST
graphs/graph_s6572_p40.grf;6572;4897;0.790655;ST
graphs/graph_s6574_p40.grf;6574;4324;0.768500;ST
graphs/graph_s6576_p40.grf;6576;3251;0.837135;ST
graphs/graph_s6578_p40.grf;6578;4926;0.811817;ST
graphs/graph_s6580_p40.grf;6580;4871;0.765184;ST
graphs/graph_s6582_p40.grf;6582;137;0.759767;ST
graphs/graph_s6584_p40.grf;6584;5389;0.754662;ST
graphs/graph_s6586_p40.grf;6586;1746;0.799544;ST
graphs/graph_s6588_p40.grf;6588;3592;0.824011;ST
graphs/graph_s658_p40.grf;658;397;0.010555;ST
graphs/graph_s6590_p40.grf;6590;2090;0.760847;ST
graphs/graph_s6592_p40.grf;6592;1905;0.760937;ST
graphs/graph_s6594_p40.grf;6594;2823;0.768624;ST
graphs/graph_s6596_p40.grf;6596;5622;0.769677;ST
graphs/graph_s6598_p40.grf;6598;1228;0.808303;ST
graphs/graph_s6600_p40.grf;6600;3996;0.767304;ST
graphs/graph_s6602_p40.grf;6602;5790;0.815042;ST
graphs/graph_s6604_p40.grf;6604;1711;0.814409;ST
graphs/graph_s6606_p40.grf;6606;3431;0.791180;ST
graphs/graph_s6608_p40.grf;6608;5486;0.790341;ST
graphs/graph_s660_p40.grf;660;81;0.012915;ST
graphs/graph_s6610_p40.grf;6610;4145;0.809598;ST
graphs/graph_s6612_p40.grf;6612;3715;0.789036;ST
graphs/graph_s6614_p40.grf;6614;3952;0.771620;ST
graphs/graph_s6616_p40.grf;6616;2601;0.819838;ST
graphs/graph_s6618_p40.grf;6618;4428;0.777715;ST
graphs/graph_s6620_p40.grf;6620;2499;0.809716;ST
graphs/graph_s6622_p40.grf;6622;3451;0.821919;ST
graphs/graph_s6624_p40.grf;6624;3136;0.777479;ST
graphs/graph_s6626_p40.grf;6626;4358;0.774969;ST
graphs/graph_s6628_p40.grf;6628;4722;0.788799;ST
graphs/graph_s662_p40.grf;662;117;0.004735;ST
graphs/graph_s6630_p40.grf;6630;268;0.767692;ST
graphs/graph_s6632_p40.grf;6632;5599;0.816558;ST
graphs/graph_s6634_p40.grf;6634;4083;0.783042;ST
graphs/graph_s6636_p40.grf;6636;3045;0.782341;ST
graphs/graph_s6638_p40.grf;6638;2870;0.825625;ST
graphs/graph_s6640_p40.grf;6640;120;0.851478;ST
graphs/graph_s6642_p40.grf;6642;3601;0.804911;ST
graphs/graph_s6644_p40.grf;6644;5254;0.798707;ST
graphs/graph_s6646_p40.grf;6646;6130;0.812115;ST
graphs/graph_s6648_p40.grf;6648;6108;0.820939;ST
graphs/graph_s664_p40.grf;664;199;0.009894;ST
graphs/graph_s6650_p40.grf;6650;4087;0.802423;ST
graphs/graph_s6652_p40.grf;6652;4017;0.832685;ST
graphs/graph_s6654_p40.grf;6654;5700;0.818153;ST
graphs/graph_s6656_p40.grf;6656;5293;0.815909;ST
graphs/graph_s6658_p40.grf;6658;4143;0.782291;ST
graphs/graph_s6660_p40.grf;6660;5602;0.801875;ST
graphs/graph_s6662_p40.grf;6662;1954;0.811016;ST
graphs/graph_s6664_p40.grf;6664;1788;0.787681;ST
graphs/graph_s6666_p40.grf;6666;6010;0.814708;ST
graphs/graph_s6668_p40.grf;6668;406;0.794047;ST
graphs/graph_s666_p40.grf;666;474;0.004941;ST
graphs/graph_s6670_p40.grf;6670;94;0.777359;ST
graphs/graph_s6672_p40.grf;6672;5721;0.816464;ST
graphs/graph_s6674_p40.grf;6674;3532;0.784742;ST
graphs/graph_s6676_p40.grf;6676;425;0.777089;ST
graphs/graph_s6678_p40.grf;6678;403;0.859228;ST
graphs/graph_s6680_p40.grf;6680;2848;0.833665;ST
graphs/graph_s6682_p40.grf;6682;3843;0.778812;ST
graphs/graph_s6684_p40.grf;6684;6675;0.778655;ST
graphs/graph_s6686_p40.grf;6686;267;0.804705;ST
graphs/graph_s6688_p40.grf;6688;280;0.802858;ST
graphs/graph_s668_p40.grf;668;41;0.005014;ST
graphs/graph_s6690_p40.grf;6690;2955;0.780484;ST
graphs/graph_s6692_p40.grf;6692;2803;0.803056;ST
graphs/graph_s6694_p40.grf;6694;4285;0.809840;ST
graphs/graph_s6696_p40.grf;6696;3916;0.814441;ST
graphs/graph_s6698_p40.grf;6698;4034;0.785251;ST
graphs/graph_s66_p40.grf;66;7;0.000058;ST
graphs/graph_s6700_p40.grf;6700;6003;0.827707;ST
graphs/graph_s6702_p40.grf;6702;1410;0.787798;ST
graphs/graph_s6704_p40.grf;6704;1214;0.800267;ST
graphs/graph_s6706_p40.grf;6706;4374;0.816540;ST
graphs/graph_s6708_p40.grf;6708;5053;0.788728;ST
graphs/graph_s670_p40.grf;670;643;0.005011;ST
graphs/graph_s6710_p40.grf;6710;6529;0.793524;ST
graphs/graph_s6712_p40.grf;6712;285;0.835334;ST
graphs/graph_s6714_p40.grf;6714;1637;0.793249;ST
graphs/graph_s6716_p40.grf;6716;3866;0.814308;ST
graphs/graph_s6718_p40.grf;6718;5225;0.814265;ST
graphs/graph_s6720_p40.grf;6720;4123;0.804629;ST
graphs/graph_s6722_p40.grf;6722;307;0.812134;ST
graphs/graph_s6724_p40.grf;6724;5270;0.805350;ST
graphs/graph_s6726_p40.grf;6726;2034;0.811389;ST
graphs/graph_s6728_p40.grf;6728;2851;0.809926;ST
graphs/graph_s672_p40.grf;672;170;0.005226;ST
graphs/graph_s6730_p40.grf;6730;4423;0.896582;ST
graphs/graph_s6732_p40.grf;6732;5578;0.841659;ST
graphs/graph_s6734_p40.grf;6734;5854;0.843373;ST
graphs/graph_s6736_p40.grf;6736;4497;0.881798;ST
graphs/graph_s6738_p40.grf;6738;1020;0.891084;ST
graphs/graph_s6740_p40.grf;6740;4132;0.910414;ST
graphs/graph_s6742_p40.grf;6742;4160;0.876948;ST
graphs/graph_s6744_p40.grf;6744;4757;0.832089;ST
graphs/graph_s6746_p40.grf;6746;3462;0.808178;ST
graphs/graph_s6748_p40.grf;6748;6113;0.793933;ST
graphs/graph_s674_p40.grf;674;144;0.009870;ST
graphs/graph_s6750_p40.grf;6750;5260;0.827276;ST
graphs/graph_s6752_p40.grf;6752;6166;0.806683;ST
graphs/graph_s6754_p40.grf;6754;730;0.793766;ST
graphs/graph_s6756_p40.grf;6756;6063;0.798496;ST
graphs/graph_s6758_p40.grf;6758;4811;0.806067;ST
graphs/graph_s6760_p40.grf;6760;5927;0.793535;ST
graphs/graph_s6762_p40.grf;6762;6715;0.791017;ST
graphs/graph_s6764_p40.grf;6764;6326;0.794374;ST
graphs/graph_s6766_p40.grf;6766;3303;0.809699;ST
graphs/graph_s6768_p40.grf;6768;5950;0.804707;ST
graphs/graph_s676_p40.grf;676;634;0.010131;ST
graphs/graph_s6770_p40.grf;6770;867;0.810103;ST
graphs/graph_s6772_p40.grf;6772;6520;0.852253;ST
graphs/graph_s6774_p40.grf;6774;1995;0.864976;ST
graphs/graph_s6776_p40.grf;6776;1464;0.820396;ST
graphs/graph_s6778_p40.grf;6778;3996;0.798968;ST
graphs/graph_s6780_p40.grf;6780;4466;0.809435;ST
graphs/graph_s6782_p40.grf;6782;6527;0.797100;ST
graphs/graph_s6784_p40.grf;6784;5345;0.800389;ST
graphs/graph_s6786_p40.grf;6786;4701;0.832892;ST
graphs/graph_s6788_p40.grf;6788;4454;0.807203;ST
graphs/graph_s678_p40.grf;678;445;0.005069;ST
graphs/graph_s6790_p40.grf;6790;4343;0.823170;ST
graphs/graph_s6792_p40.grf;6792;5661;0.827733;ST
graphs/graph_s6794_p40.grf;6794;1551;0.840282;ST
graphs/graph_s6796_p40.grf;6796;4780;0.862135;ST
graphs/graph_s6798_p40.grf;6798;3732;0.818614;ST
graphs/graph_s6800_p40.grf;6800;2880;0.833322;ST
graphs/graph_s6802_p40.grf;6802;3989;0.826058;ST
graphs/graph_s6804_p40.grf;6804;3510;0.821909;ST
graphs/graph_s6806_p40.grf;6806;4494;0.848075;ST
graphs/graph_s6808_p40.grf;6808;700;0.840294;ST
graphs/graph_s680_p40.grf;680;35;0.005128;ST
graphs/graph_s6810_p40.grf;6810;991;0.855487;ST
graphs/graph_s6812_p40.grf;6812;5007;0.833786;ST
graphs/graph_s6814_p40.grf;6814;4166;0.846571;ST
graphs/graph_s6816_p40.grf;6816;1522;0.814284;ST
graphs/graph_s6818_p40.grf;6818;6496;0.832454;ST
graphs/graph_s6820_p40.grf;6820;3243;0.847941;ST
graphs/graph_s6822_p40.grf;6822;3108;0.814124;ST
graphs/graph_s6824_p40.grf;6824;4276;0.816025;ST
graphs/graph_s6826_p40.grf;6826;4827;0.840125;ST
graphs/graph_s6828_p40.grf;6828;252;0.847574;ST
graphs/graph_s682_p40.grf;682;378;0.011689;ST
graphs/graph_s6830_p40.grf;6830;3283;0.837062;ST
graphs/graph_s6832_p40.grf;6832;1846;0.814586;ST
graphs/graph_s6834_p40.grf;6834;4480;0.824622;ST
graphs/graph_s6836_p40.grf;6836;3575;0.831930;ST
graphs/graph_s6838_p40.grf;6838;4237;0.837006;ST
graphs/graph_s6840_p40.grf;6840;5054;0.844493;ST
graphs/graph_s6842_p40.grf;6842;6698;0.832792;ST
graphs/graph_s6844_p40.grf;6844;764;0.841560;ST
graphs/graph_s6846_p40.grf;6846;3013;0.836040;ST
graphs/graph_s6848_p40.grf;6848;104;0.820759;ST
graphs/graph_s684_p40.grf;684;405;0.007102;ST
graphs/graph_s6850_p40.grf;6850;3871;0.824911;ST
graphs/graph_s6852_p40.grf;6852;3288;0.818790;ST
graphs/graph_s6854_p40.grf;6854;1141;0.824733;ST
graphs/graph_s6856_p40.grf;6856;3747;0.843805;ST
graphs/graph_s6858_p40.grf;6858;432;0.865522;ST
graphs/graph_s6860_p40.grf;6860;1945;0.846012;ST
graphs/graph_s6862_p40.grf;6862;323;0.863516;ST
graphs/graph_s6864_p40.grf;6864;790;0.841655;ST
graphs/graph_s6866_p40.grf;6866;4404;0.896586;ST
graphs/graph_s6868_p40.grf;6868;1183;0.880446;ST
graphs/graph_s686_p40.grf;686;381;0.005662;ST
graphs/graph_s6870_p40.grf;6870;2790;0.826807;ST
graphs/graph_s6872_p40.grf;6872;3847;0.851010;ST
graphs/graph_s6874_p40.grf;6874;4154;0.816797;ST
graphs/graph_s6876_p40.grf;6876;1958;0.836000;ST
graphs/graph_s6878_p40.grf;6878;3732;0.826783;ST
graphs/graph_s6880_p40.grf;6880;2295;0.842558;ST
graphs/graph_s6882_p40.grf;6882;4657;0.863642;ST
graphs/graph_s6884_p40.grf;6884;4082;0.861318;ST
graphs/graph_s6886_p40.grf;6886;4942;0.870903;ST
graphs/graph_s6888_p40.grf;6888;995;0.876119;ST
graphs/graph_s688_p40.grf;688;252;0.005404;ST
graphs/graph_s6890_p40.grf;6890;4913;0.829291;ST
graphs/graph_s6892_p40.grf;6892;3688;0.871761;ST
graphs/graph_s6894_p40.grf;6894;3635;0.934124;ST
graphs/graph_s6896_p40.grf;6896;1802;0.862566;ST
graphs/graph_s6898_p40.grf;6898;1320;0.864352;ST
graphs/graph_s68_p40.grf;68;59;0.000070;ST
graphs/graph_s6900_p40.grf;6900;4236;0.837004;ST
graphs/graph_s6902_p40.grf;6902;2202;0.833510;ST
graphs/graph_s6904_p40.grf;6904;3227;0.844557;ST
graphs/graph_s6906_p40.grf;6906;2266;0.875552;ST
graphs/graph_s6908_p40.grf;6908;119;0.852166;ST
graphs/graph_s690_p40.grf;690;371;0.005484;ST
graphs/graph_s6910_p40.grf;6910;3998;0.867236;ST
graphs/graph_s6912_p40.grf;6912;1896;0.875439;ST
graphs/graph_s6914_p40.grf;6914;6474;0.949733;ST
graphs/graph_s6916_p40.grf;6916;35;0.906060;ST
graphs/graph_s6918_p40.grf;6918;6429;0.848095;ST
graphs/graph_s6920_p40.grf;6920;3392;0.858734;ST
graphs/graph_s6922_p40.grf;6922;5988;0.868358;ST
graphs/graph_s6924_p40.grf;6924;4942;0.864077;ST
graphs/graph_s6926_p40.grf;6926;4370;0.867045;ST
graphs/graph_s6928_p40.grf;6928;2862;0.894778;ST
graphs/graph_s692_p40.grf;692;563;0.005454;ST
graphs/graph_s6930_p40.grf;6930;1105;0.860624;ST
graphs/graph_s6932_p40.grf;6932;440;0.869939;ST
graphs/graph_s6934_p40.grf;6934;927;0.894728;ST
graphs/graph_s6936_p40.grf;6936;992;0.851845;ST
graphs/graph_s6938_p40.grf;6938;3019;0.840343;ST
graphs/graph_s6940_p40.grf;6940;1720;0.864275;ST
graphs/graph_s6942_p40.grf;6942;6765;0.855062;ST
graphs/graph_s6944_p40.grf;6944;741;0.856910;ST
graphs/graph_s6946_p40.grf;6946;5212;0.846044;ST
graphs/graph_s6948_p40.grf;6948;4423;0.865955;ST
graphs/graph_s694_p40.grf;694;197;0.005558;ST
graphs/graph_s6950_p40.grf;6950;5265;0.845432;ST
graphs/graph_s6952_p40.grf;6952;5560;0.849369;ST
graphs/graph_s6954_p40.grf;6954;1114;0.898727;ST
graphs/graph_s6956_p40.grf;6956;3111;0.859526;ST
graphs/graph_s6958_p40.grf;6958;6719;0.851258;ST
graphs/graph_s6960_p40.grf;6960;5018;0.879548;ST
graphs/graph_s6962_p40.grf;6962;4279;0.884259;ST
graphs/graph_s6964_p40.grf;6964;4303;0.880194;ST
graphs/graph_s6966_p40.grf;6966;6371;0.888971;ST
graphs/graph_s6968_p40.grf;6968;4207;0.883331;ST
graphs/graph_s696_p40.grf;696;529;0.005204;ST
graphs/graph_s6970_p40.grf;6970;6242;0.870591;ST
graphs/graph_s6972_p40.grf;6972;4515;0.874476;ST
graphs/graph_s6974_p40.grf;6974;4680;0.856059;ST
graphs/graph_s6976_p40.grf;6976;3958;0.863918;ST
graphs/graph_s6978_p40.grf;6978;6404;0.879951;ST
graphs/graph_s6980_p40.grf;6980;5438;0.896656;ST
graphs/graph_s6982_p40.grf;6982;1151;0.900042;ST
graphs/graph_s6984_p40.grf;6984;6178;0.891174;ST
graphs/graph_s6986_p40.grf;6986;2510;0.874816;ST
graphs/graph_s6988_p40.grf;6988;6275;0.871313;ST
graphs/graph_s698_p40.grf;698;53;0.005437;ST
graphs/graph_s6990_p40.grf;6990;1233;0.862336;ST
graphs/graph_s6992_p40.grf;6992;1784;0.865072;ST
graphs/graph_s6994_p40.grf;6994;6684;0.870202;ST
graphs/graph_s6996_p40.grf;6996;2042;0.881634;ST
graphs/graph_s6998_p40.grf;6998;847;0.858365;ST
graphs/graph_s6_p40.grf;6;5;0.000003;ST
graphs/graph_s7000_p40.grf;7000;828;0.850845;ST
graphs/graph_s7002_p40.grf;7002;6007;0.860193;ST
graphs/graph_s7004_p40.grf;7004;1572;0.869669;ST
graphs/graph_s7006_p40.grf;7006;944;0.860757;ST
graphs/graph_s7008_p40.grf;7008;3802;0.861000;ST
graphs/graph_s700_p40.grf;700;242;0.005318;ST
graphs/graph_s7010_p40.grf;7010;2902;0.863446;ST
graphs/graph_s7012_p40.grf;7012;3005;0.888730;ST
graphs/graph_s7014_p40.grf;7014;2913;0.883304;ST
graphs/graph_s7016_p40.grf;7016;3351;0.922332;ST
graphs/graph_s7018_p40.grf;7018;4351;0.896382;ST
graphs/graph_s7020_p40.grf;7020;4636;0.911026;ST
graphs/graph_s7022_p40.grf;7022;5790;0.890407;ST
graphs/graph_s7024_p40.grf;7024;3328;0.866058;ST
graphs/graph_s7026_p40.grf;7026;848;0.877687;ST
graphs/graph_s7028_p40.grf;7028;6207;0.884604;ST
graphs/graph_s702_p40.grf;702;458;0.005113;ST
graphs/graph_s7030_p40.grf;7030;3719;0.864072;ST
graphs/graph_s7032_p40.grf;7032;5462;0.881459;ST
graphs/graph_s7034_p40.grf;7034;377;0.865770;ST
graphs/graph_s7036_p40.grf;7036;5270;0.900535;ST
graphs/graph_s7038_p40.grf;7038;6960;0.872244;ST
graphs/graph_s7040_p40.grf;7040;252;0.883389;ST
graphs/graph_s7042_p40.grf;7042;945;0.907270;ST
graphs/graph_s7044_p40.grf;7044;2204;0.921827;ST
graphs/graph_s7046_p40.grf;7046;4823;0.913490;ST
graphs/graph_s7048_p40.grf;7048;1419;0.913300;ST
graphs/graph_s704_p40.grf;704;206;0.018567;ST
graphs/graph_s7050_p40.grf;7050;263;0.907692;ST
graphs/graph_s7052_p40.grf;7052;6541;0.905745;ST
graphs/graph_s7054_p40.grf;7054;5229;0.930831;ST
graphs/graph_s7056_p40.grf;7056;6538;0.923250;ST
graphs/graph_s7058_p40.grf;7058;6237;0.955051;ST
graphs/graph_s7060_p40.grf;7060;6834;0.898434;ST
graphs/graph_s7062_p40.grf;7062;5642;0.926274;ST
graphs/graph_s7064_p40.grf;7064;1294;0.939304;ST
graphs/graph_s7066_p40.grf;7066;3984;0.904460;ST
graphs/graph_s7068_p40.grf;7068;3150;0.962715;ST
graphs/graph_s706_p40.grf;706;628;0.005681;ST
graphs/graph_s7070_p40.grf;7070;7051;0.932920;ST
graphs/graph_s7072_p40.grf;7072;5225;0.903866;ST
graphs/graph_s7074_p40.grf;7074;4503;0.905538;ST
graphs/graph_s7076_p40.grf;7076;2299;0.938653;ST
graphs/graph_s7078_p40.grf;7078;4923;0.970342;ST
graphs/graph_s7080_p40.grf;7080;5631;0.995417;ST
graphs/graph_s7082_p40.grf;7082;328;1.117975;ST
graphs/graph_s7084_p40.grf;7084;4121;0.949310;ST
graphs/graph_s7086_p40.grf;7086;300;0.976345;ST
graphs/graph_s7088_p40.grf;7088;50;0.926172;ST
graphs/graph_s708_p40.grf;708;632;0.016774;ST
graphs/graph_s7090_p40.grf;7090;846;0.993146;ST
graphs/graph_s7092_p40.grf;7092;1827;1.044531;ST
graphs/graph_s7094_p40.grf;7094;4916;0.936946;ST
graphs/graph_s7096_p40.grf;7096;5869;0.924074;ST
graphs/graph_s7098_p40.grf;7098;1515;0.986452;ST
graphs/graph_s70_p40.grf;70;53;0.000063;ST
graphs/graph_s7100_p40.grf;7100;505;0.934014;ST
graphs/graph_s7102_p40.grf;7102;6795;0.891961;ST
graphs/graph_s7104_p40.grf;7104;5617;0.914694;ST
graphs/graph_s7106_p40.grf;7106;2313;0.931515;ST
graphs/graph_s7108_p40.grf;7108;2601;0.930855;ST
graphs/graph_s710_p40.grf;710;29;0.006064;ST
graphs/graph_s7110_p40.grf;7110;2084;0.887414;ST
graphs/graph_s7112_p40.grf;7112;420;0.926117;ST
graphs/graph_s7114_p40.grf;7114;183;0.886748;ST
graphs/graph_s7116_p40.grf;7116;5309;0.887239;ST
graphs/graph_s7118_p40.grf;7118;2657;0.932757;ST
graphs/graph_s7120_p40.grf;7120;5419;0.899041;ST
graphs/graph_s7122_p40.grf;7122;3984;0.887265;ST
graphs/graph_s7124_p40.grf;7124;2999;0.894392;ST
graphs/graph_s7126_p40.grf;7126;1190;0.905889;ST
graphs/graph_s7128_p40.grf;7128;6488;0.978809;ST
graphs/graph_s712_p40.grf;712;465;0.005857;ST
graphs/graph_s7130_p40.grf;7130;3068;0.925831;ST
graphs/graph_s7132_p40.grf;7132;5942;0.899839;ST
graphs/graph_s7134_p40.grf;7134;3645;0.895727;ST
graphs/graph_s7136_p40.grf;7136;3439;0.912676;ST
graphs/graph_s7138_p40.grf;7138;4519;0.893187;ST
graphs/graph_s7140_p40.grf;7140;4961;0.887065;ST
graphs/graph_s7142_p40.grf;7142;4973;0.886095;ST
graphs/graph_s7144_p40.grf;7144;1097;0.921396;ST
graphs/graph_s7146_p40.grf;7146;3324;0.890539;ST
graphs/graph_s7148_p40.grf;7148;1471;0.888206;ST
graphs/graph_s714_p40.grf;714;88;0.006371;ST
graphs/graph_s7150_p40.grf;7150;46;0.889334;ST
graphs/graph_s7152_p40.grf;7152;5097;0.894235;ST
graphs/graph_s7154_p40.grf;7154;3672;0.905987;ST
graphs/graph_s7156_p40.grf;7156;5662;0.895739;ST
graphs/graph_s7158_p40.grf;7158;4699;0.890076;ST
graphs/graph_s7160_p40.grf;7160;6821;0.904460;ST
graphs/graph_s7162_p40.grf;7162;3187;0.926499;ST
graphs/graph_s7164_p40.grf;7164;1510;0.897252;ST
graphs/graph_s7166_p40.grf;7166;4742;0.900039;ST
graphs/graph_s7168_p40.grf;7168;5455;0.936203;ST
graphs/graph_s716_p40.grf;716;219;0.005485;ST
graphs/graph_s7170_p40.grf;7170;6894;0.947571;ST
graphs/graph_s7172_p40.grf;7172;1229;0.938364;ST
graphs/graph_s7174_p40.grf;7174;1523;0.929762;ST
graphs/graph_s7176_p40.grf;7176;2185;1.073307;ST
graphs/graph_s7178_p40.grf;7178;3528;0.902751;ST
graphs/graph_s7180_p40.grf;7180;5587;0.936695;ST
graphs/graph_s7182_p40.grf;7182;5117;0.979521;ST
graphs/graph_s7184_p40.grf;7184;3556;0.942515;ST
graphs/graph_s7186_p40.grf;7186;5691;0.901802;ST
graphs/graph_s7188_p40.grf;7188;1107;0.904519;ST
graphs/graph_s718_p40.grf;718;338;0.005625;ST
graphs/graph_s7190_p40.grf;7190;2674;0.905601;ST
graphs/graph_s7192_p40.grf;7192;4472;0.940413;ST
graphs/graph_s7194_p40.grf;7194;4761;0.909668;ST
graphs/graph_s7196_p40.grf;7196;3789;0.962538;ST
graphs/graph_s7198_p40.grf;7198;3839;0.945779;ST
graphs/graph_s7200_p40.grf;7200;2284;0.939905;ST
graphs/graph_s7202_p40.grf;7202;2281;0.928454;ST
